tailNode	headNode	capacity	length	fft	UE_travelTime	UE_flow
632	636	2500.0	2.9159	4.17	5.190370805760961	2825.3528041237155
631	636	6500.0	2.19939	4.37	4.383904926164085	2480.6320721649504
91	637	49500.0	0.86267	0.05	0.050003124570117664	7071.9218350515475
571	637	3500.0	2.14283	4.49	4.596253833324437	2205.8186082474203
644	637	5000.0	2.86959	4.49	5.209805314601517	5083.810649484553
634	637	4500.0	2.928	5.42	5.641650109439361	3251.673000000007
576	637	4000.0	3.25537	5.8	5.8793528813836575	2198.2184742268123
572	637	2500.0	3.62835	6.45	7.061658343690515	2229.2280103092735
92	638	49500.0	0.86267	0.05	0.05000001157505329	1744.69948453608
825	638	1000.0	3.0341	3.63	6.172679594161934	1470.0206597938113
707	638	2500.0	3.24219	4.12	4.12763146719916	833.3835051546367
826	638	1500.0	3.0008	4.8	5.056158365769798	1158.4712783505151
642	638	3000.0	4.47343	5.44	5.45285109777273	1062.7565051546344
815	638	2000.0	4.39242	5.72	5.796167350672576	1091.692649484529
640	638	1500.0	5.47847	6.63	6.634546319468846	390.0363195876286
93	639	49500.0	0.86267	0.05	0.05000045116133778	4359.36117525773
506	639	5000.0	0.86267	1.8	1.8057051323495144	1906.318639175255
505	639	6000.0	1.39235	2.42	2.4249495572567605	2050.294195876282
640	639	3000.0	2.93054	3.51	3.562378207272152	1684.8425360824708
641	639	8500.0	3.05061	4.75	4.756011904955017	2576.1772164948475
94	640	49500.0	0.86267	0.05	0.050000000061235894	470.53441237113253
639	640	3000.0	2.93054	3.51	3.5111915533600913	654.3348247422681
635	640	1000.0	2.93054	3.64	3.6656342240608173	465.4862783505143
642	640	2000.0	2.93054	4.39	4.722422514789275	1685.829536082474
638	640	1500.0	5.47847	6.63	6.9144014670634775	1096.9151134020594
95	641	49500.0	0.86267	0.05	0.05000007144199734	2749.972051546402
642	641	6500.0	2.867	3.55	3.551270938305867	1436.6949690721617
646	641	7000.0	2.93054	3.9	3.915998183780082	2846.601958762894
648	641	500.0	2.98962	4.68	8.470290194125763	762.1734948453619
639	641	8500.0	3.05061	4.75	4.750049298650342	775.2315979381444
96	642	49500.0	0.86267	0.05	0.050000000148120095	586.8044226804103
641	642	6500.0	2.867	3.55	3.5508260391029527	1289.9818659793796
649	642	2000.0	3.05244	4.29	4.80418948159858	1890.922175257725
640	642	2000.0	2.93054	4.39	4.393792619883585	550.9673711340191
638	642	3000.0	4.47343	5.44	5.4511789598103375	1026.3584536082421
97	643	49500.0	0.86267	0.05	0.05000196581281893	6298.330175257755
576	643	3000.0	1.65714	3.53	3.707793126723985	2283.670835051545
578	643	12000.0	2.3188	3.79	3.823162401125616	5897.393690721654
644	643	8000.0	2.90824	4.93	4.977638455133011	4030.369463917533
98	644	49500.0	0.86267	0.05	0.050006303537824204	8428.222144329913
506	644	5000.0	2.41317	2.59	2.7717840059048457	4135.339463917533
637	644	5000.0	2.86959	4.49	4.551514137691808	2748.712639175265
643	644	8000.0	2.90824	4.93	5.0059251609206425	4528.473938144323
646	644	5500.0	2.98962	5.23	5.444184505409375	3975.6804020618647
99	645	49500.0	0.86267	0.05	0.05000052257907237	4522.492824742271
652	645	10000.0	2.38213	3.82	3.8363387277104417	4109.281597938154
647	645	10000.0	2.50769	3.97	3.9752159702719947	3059.2384948453687
646	645	6000.0	3.09902	4.42	4.485936679504905	3369.4160206185725
578	645	6000.0	3.14904	5.85	5.852301582352326	1357.8321855670094
100	646	49500.0	0.86267	0.05	0.050000207251941334	3588.9262577319673
507	646	1500.0	0.2728	1.51	2.3918197227126035	2107.022432989694
641	646	7000.0	2.93054	3.9	3.902121334802196	1717.7556185566948
653	646	4500.0	2.93054	4.14	4.353512869010186	3445.8441237113466
645	646	6000.0	3.09902	4.42	4.629993531071993	4501.1589278350775
644	646	5500.0	2.98962	5.23	5.268756456766573	2592.9877731958795
101	647	49500.0	0.86267	0.05	0.05000012166650863	3141.4680309278438
524	647	5500.0	0.80233	1.58	1.6035520599042217	3088.039360824754
579	647	5500.0	2.26687	3.52	3.550782026879221	2702.5797113402123
657	647	3500.0	2.17984	3.63	4.693514631284005	4137.656567010309
645	647	10000.0	2.50769	3.97	3.97299329091052	2662.6665979381514
102	648	49500.0	0.86267	0.05	0.05000022858707248	3677.924412371137
653	648	5000.0	2.9946	3.95	3.9633091804477982	1935.6897216494872
650	648	3500.0	2.93371	3.99	4.008920353952474	1475.8231546391744
649	648	3000.0	2.80666	4.48	4.489113838690228	1023.7744123711312
641	648	500.0	2.98962	4.68	5.331344487462354	490.7252577319584
103	649	49500.0	0.86267	0.05	0.050000011485971864	1741.3329587628855
651	649	2000.0	2.92864	3.9	4.039854957303883	1398.4936391752537
825	649	1500.0	3.05	4.01	4.266569319695895	1212.225824742265
642	649	2000.0	3.05244	4.29	4.29921758578857	691.9060927835039
648	649	3000.0	2.80666	4.48	4.493035253499943	1119.5894742268013
104	650	49500.0	0.86267	0.05	0.05000011492017525	3096.9839381443358
453	650	500.0	2.62016	2.82	4.058739839804254	654.0785979381418
648	650	3500.0	2.93371	3.99	3.9933793954307513	959.4266082474223
651	650	2500.0	3.05061	4.35	4.374105807585587	1096.0372164948444
655	650	3000.0	2.928	4.94	4.948311646703107	976.3116494845361
105	651	49500.0	0.86267	0.05	0.0500000011645971	982.6159484536086
649	651	2000.0	2.92864	3.9	3.9076517488175297	676.3651237113378
827	651	1000.0	2.93054	3.99	4.056010687522561	576.285278350515
650	651	2500.0	3.05061	4.35	4.373532724740609	1089.4641237113406
842	651	2000.0	2.93371	4.5	4.5276052192795335	899.3978659793812
106	652	49500.0	0.86267	0.05	0.05000027615782454	3855.9307113402106
452	652	7000.0	2.16185	2.17	2.1878716895429364	3388.454783505158
525	652	5000.0	1.06706	2.57	2.5761650392349567	1778.0659690721652
645	652	10000.0	2.38213	3.82	3.8207346006374023	1892.2310721649467
653	652	4500.0	3.05	4.29	4.38148176241348	2763.1789175257773
107	653	49500.0	0.86267	0.05	0.05000021624161763	3627.226731958781
648	653	5000.0	2.9946	3.95	4.03627765125678	3088.677000000003
646	653	4500.0	2.93054	4.14	4.14596829713044	1408.9715463917512
652	653	4500.0	3.05	4.29	4.312313087282801	1941.8482680412353
655	653	2500.0	3.11339	4.81	4.914825459277376	1543.4679587628818
108	654	49500.0	0.86267	0.05	0.050000251072576433	3765.214329896916
451	654	5000.0	2.00652	1.81	1.8116146020919774	1388.4937319587618
452	654	7000.0	1.13467	2.28	2.2960262142746304	3256.861195876294
662	654	5000.0	3.05061	4.35	4.462926377191012	3224.955484536083
659	654	5500.0	3.05061	4.81	4.819029360530531	1839.5765051546373
109	655	49500.0	0.86267	0.05	0.050000104599471844	3024.97824742268
451	655	5000.0	1.2276	2.48	2.488373036808269	1936.6672989690744
663	655	6000.0	2.93371	4.39	4.391495432112159	1309.7969690721623
653	655	2500.0	3.11339	4.81	4.820369286923726	865.6017938144329
650	655	3000.0	2.928	4.94	4.981740351324756	1461.5232474226814
110	656	49500.0	0.86267	0.05	0.05000127731645479	5654.76432989692
660	656	3000.0	2.318	3.83	4.307050476567262	2863.781175257743
658	656	4000.0	3.05061	4.75	4.776065114923142	1749.3579587628885
657	656	7000.0	2.99149	5.64	5.653274519733917	2477.4799793814464
579	656	3000.0	3.49195	6.63	6.706288194246858	1578.826443298969
111	657	49500.0	0.86267	0.05	0.05000110847542503	5457.847546391755
525	657	5000.0	2.23796	2.51	2.5267069314898496	2294.842752577321
647	657	3500.0	2.17984	3.63	4.145116498169731	3451.7945463917604
659	657	15000.0	3.17259	5.22	5.220156242901757	1782.792886597937
656	657	7000.0	2.99149	5.64	5.65882513405109	2703.584628865973
112	658	49500.0	0.86267	0.05	0.05000022305269252	3655.4575979381507
510	658	4000.0	1.04948	0.37	0.4132617040226119	3758.483525773211
661	658	6000.0	2.3188	3.63	3.643927609171503	2399.500927835053
656	658	4000.0	3.05061	4.75	4.797160348216674	2028.8877731958767
659	658	5500.0	2.989	5.56	5.56	0.0
113	659	49500.0	0.86267	0.05	0.05000025526322364	3780.82821649485
509	659	5000.0	1.09969	0.59	0.6309213957549764	4123.080329896913
654	659	5500.0	3.05061	4.81	4.828989770344273	2215.3050309278374
657	659	15000.0	3.17259	5.22	5.220123065178135	1679.5178144329907
658	659	5500.0	2.989	5.56	5.560209489348139	692.4073402061863
114	660	49500.0	0.86267	0.05	0.05000002645701734	2145.236134020616
656	660	3000.0	2.318	3.83	4.367570320701495	2950.5811752577342
661	660	5000.0	2.98962	4.61	4.611797373421842	1128.9677525773166
582	660	3500.0	4.07195	5.88	6.085689806580562	2432.226917525775
902	660	4500.0	3.47218	6.04	6.835669780720998	4356.258876288664
115	661	49500.0	0.86267	0.05	0.05000033260263566	4039.44132989691
512	661	2000.0	1.09969	0.58	0.6821036004306728	2081.663113402062
658	661	6000.0	2.3188	3.63	3.6444405344515767	2421.2943917525745
660	661	5000.0	2.98962	4.61	4.611716911011851	1116.1148969072165
902	661	3500.0	3.74542	7.95	8.03341941250558	1799.9905670103124
116	662	49500.0	0.86267	0.05	0.050000039563159154	2372.261845360832
449	662	2000.0	2.63362	2.91	2.9142712872730305	629.0332886597929
664	662	4500.0	2.99149	3.79	3.8405169898151863	2456.910082474232
654	662	5000.0	3.05061	4.35	4.36912998932207	2068.9669690721644
667	662	2500.0	2.989	5.39	5.40423942922148	910.7373505154653
117	663	49500.0	0.86267	0.05	0.05000000057375455	823.23043298969
449	663	2000.0	0.682	1.41	1.4551048233200872	1359.121082474226
841	663	3500.0	3.05061	4.16	4.1612770253857985	744.4264226804108
665	663	2000.0	2.98962	4.29	4.29127456231388	421.9229278350505
655	663	6000.0	2.93371	4.39	4.390108341240331	679.5333195876287
118	664	49500.0	0.86267	0.05	0.05000041984180201	4281.651371134016
448	664	3500.0	2.75245	2.78	2.832168851469526	2081.5500103092813
662	664	4500.0	2.99149	3.79	3.7980584683781267	1552.7195567010335
669	664	5500.0	2.92864	3.84	3.918126068249249	3337.767340206193
849	664	5500.0	4.45801	5.88	5.8804637316427755	832.8412474226809
119	665	49500.0	0.86267	0.05	0.05000000332777717	1277.5515773195875
448	665	3500.0	0.65699	1.17	1.1719548729945817	1137.0469587628845
843	665	2000.0	2.928	3.73	3.7866013886528753	1127.9419381443295
663	665	2000.0	2.98962	4.29	4.290019496144881	148.38159793814424
849	665	1000.0	4.57663	6.48	6.486262150338789	283.31156701030943
120	666	49500.0	0.86267	0.05	0.050000006422854876	1505.8160103092766
521	666	1500.0	0.793	0.55	0.5890372907904267	1244.078226804122
510	666	4000.0	2.22043	4.08	4.080453088501048	659.8084845360829
668	666	3000.0	2.92864	4.18	4.18055552986934	517.5844536082486
667	666	2000.0	2.989	4.68	4.899287336369425	1495.1993711340194
121	667	49500.0	0.86267	0.05	0.050000255557413324	3781.9170927835066
669	667	7000.0	2.92864	4.32	4.323373503035955	1880.2888247422638
666	667	2000.0	2.989	4.68	4.785116274155683	1244.1226804123692
509	667	5000.0	2.16185	5.05	5.052029550978984	1137.560061855669
662	667	2500.0	2.989	5.39	5.400218877986003	838.2446804123715
122	668	49500.0	0.86267	0.05	0.05000001775793205	1941.7261546391721
519	668	2000.0	0.35569	0.64	0.9034884272677371	2574.260979381447
850	668	4500.0	2.989	3.84	3.848075563205844	1548.4603814432958
666	668	3000.0	2.92864	4.18	4.180120716181661	353.3830721649483
669	668	3500.0	2.989	4.75	4.899080644516779	2367.1574329897
123	669	49500.0	0.86267	0.05	0.05000041822201669	4277.515639175263
664	669	5500.0	2.92864	3.84	3.9216080186916296	3374.351164948459
667	669	7000.0	2.92864	4.32	4.3210693691922115	1410.8674226804085
851	669	5500.0	2.93054	4.62	4.620948033434407	1057.7555051546383
668	669	3500.0	2.989	4.75	4.924247113968546	2461.2924845360853
124	670	49500.0	0.86267	0.05	0.05000001308455026	1798.9934536082487
519	670	2000.0	3.21048	3.14	3.1530482048310327	815.947958762887
521	670	1500.0	2.728	3.93	3.9340647794618118	432.24457731958785
512	670	2000.0	3.42144	7.48	7.480020466481498	130.70511340206207
905	670	1000.0	4.72268	10.0	10.394361984441096	716.0625257731955
854	670	500.0	5.91731	10.31	10.31002794725828	32.599979381443404
902	670	500.0	6.92961	10.36	12.949305737577243	568.0716082474238
125	671	49500.0	0.86267	0.05	0.05000003044422566	2221.8570618556787
672	671	2500.0	2.87283	3.66	3.8502571173916076	1918.1481649484506
676	671	3000.0	2.98962	3.91	3.9106217249048614	541.3196804123698
673	671	4500.0	2.99149	3.99	4.02142075564403	2154.0244639175194
602	671	3500.0	2.86959	4.72	4.981907063340692	2729.5844329897045
126	672	49500.0	0.86267	0.05	0.050000000082389875	506.76702061855553
722	672	1000.0	2.86959	3.58	4.785436327564535	1224.0312268041248
671	672	2500.0	2.87283	3.66	3.679605764739369	1086.7830824742248
603	672	2000.0	3.05061	3.78	4.08806844968286	1717.1017731958725
674	672	2000.0	2.98962	3.99	4.026530598935633	994.0956082474221
127	673	49500.0	0.86267	0.05	0.05000002598562589	2135.616061855677
678	673	4000.0	2.86765	3.66	3.7276486031465024	2369.9086907216483
674	673	3500.0	3.05549	3.83	3.8553988399557704	1604.9038041237093
671	673	4500.0	2.99149	3.99	4.135622899418597	3160.486164948486
683	673	3000.0	3.11339	4.27	4.3659182526974005	1866.2369587628818
128	674	49500.0	0.86267	0.05	0.05000000069375348	863.2591237113411
673	674	3500.0	3.05549	3.83	3.843697908835178	1375.336927835052
672	674	2000.0	2.98962	3.99	4.1307509408798015	1392.7615979381437
684	674	1500.0	2.928	4.29	4.3761833158515255	907.4232886597931
724	674	2000.0	2.928	4.5	4.6863712223882406	1449.768855670105
129	675	49500.0	0.86267	0.05	0.0500002729778736	3844.782216494856
404	675	5500.0	1.54319	3.14	3.147003173710943	1920.5746288659725
677	675	4500.0	2.80865	4.0	4.105653757252973	2915.0495257731955
676	675	5500.0	2.74771	4.32	4.603347968297187	4472.4857319587745
606	675	3500.0	3.11339	6.4	6.860627171670217	2912.9808144329913
130	676	49500.0	0.86267	0.05	0.050000099888032626	2990.3240103092908
671	676	3000.0	2.98962	3.91	4.309486394685112	2725.3968453608295
678	676	3500.0	2.867	4.09	4.095260201935218	1065.0377628866
675	676	5500.0	2.74771	4.32	4.328711122285556	1872.7830309278315
607	676	500.0	3.111	6.87	8.928701411741562	594.437701030928
131	677	49500.0	0.86267	0.05	0.05000078116470883	5000.6393814433
406	677	3000.0	0.82067	2.0	2.143443013283495	2494.656711340206
675	677	4500.0	2.80865	4.0	4.052268746358477	2444.754319587631
687	677	8000.0	3.05061	4.37	4.3702817451329725	1151.8897628865996
678	677	5500.0	2.87283	4.53	4.592909515893732	3033.852134020617
132	678	49500.0	0.86267	0.05	0.050000308570338804	3964.408762886605
673	678	4000.0	2.86765	3.66	4.235969935739512	4048.245659793822
676	678	3500.0	2.867	4.09	4.148593884832327	1945.7071546391717
688	678	7500.0	2.989	4.18	4.1864448084833645	2388.0690618556737
677	678	5500.0	2.87283	4.53	4.534515588576481	1570.3408041237103
133	679	49500.0	0.86267	0.05	0.0500009041230137	5186.76729896909
680	679	3500.0	2.196	3.4	3.9635181955686765	3588.4135360824794
681	679	4000.0	3.05061	4.69	5.816695463709906	4499.824773195885
610	679	6500.0	3.05061	4.77	5.033031487774135	5061.309350515481
134	680	49500.0	0.86267	0.05	0.050000157932996926	3353.1895360824833
404	680	5500.0	1.61045	1.27	1.7996161594295885	7101.97683505158
488	680	2500.0	2.29623	2.97	3.562211042198928	2684.3998556701044
679	680	3500.0	2.196	3.4	3.4031943917871086	984.6288247422667
611	680	4500.0	2.92864	4.34	4.625259275658036	3661.231670103108
135	681	49500.0	0.86267	0.05	0.05000112173848514	5474.100773195888
487	681	3000.0	1.64248	1.36	2.0141416275460946	4014.5018247422645
691	681	12000.0	2.867	4.0	4.089876041945536	7465.422958762898
623	681	4000.0	2.87736	4.31	4.902504773382395	3913.729649484544
679	681	4000.0	3.05061	4.69	5.302858215121313	3864.4168659793822
136	682	49500.0	0.86267	0.05	0.050002075791396206	6384.63111340207
406	682	3000.0	2.20446	2.45	3.2600253192575797	3655.3718865979395
488	682	2500.0	1.01524	2.77	3.1457512404579377	2437.9363195876344
487	682	3000.0	1.50659	3.04	3.4056312743073462	2838.8397525773207
692	682	8000.0	2.9946	4.0	4.0200936597076256	3422.2909999999983
137	683	49500.0	0.86267	0.05	0.0500000378394071	2345.988958762898
685	683	4000.0	2.80666	3.73	4.019922724588404	3393.7553608247686
688	683	3500.0	2.9946	4.19	4.202577913317475	1316.4181855670101
673	683	3000.0	3.11339	4.27	4.517919353896023	2366.296051546384
684	683	2500.0	2.928	4.5	4.656234101987018	1734.035659793815
138	684	49500.0	0.86267	0.05	0.050000005755506075	1465.0780515463914
728	684	3500.0	2.92864	3.91	3.989311217257606	2122.436443298968
674	684	1500.0	2.928	4.29	4.3367736387788804	778.8510515463919
683	684	2500.0	2.928	4.5	4.511926489899311	911.4696804123693
139	685	49500.0	0.86267	0.05	0.050000008815349634	1629.8579999999984
411	685	6000.0	2.91909	3.04	3.116250091703537	3836.808577319618
686	685	1500.0	2.80865	3.5	3.742601770673496	1236.7300824742265
683	685	4000.0	2.80666	3.73	4.031134668036249	3426.100969072193
690	685	4000.0	3.05	3.82	3.8209291574922957	802.6822680412362
140	686	49500.0	0.86267	0.05	0.05000000180318104	1096.0988350515452
685	686	1500.0	2.80865	3.5	3.7076118306127364	1189.5000309278344
730	686	1000.0	2.92864	3.91	4.662695294076109	1064.3581649484554
141	687	49500.0	0.86267	0.05	0.050000976788680235	5287.982845360843
407	687	6500.0	0.82067	1.71	1.7453719656628768	3961.0134123711373
677	687	8000.0	3.05061	4.37	4.371085722630979	1613.8996804123753
688	687	6500.0	2.80865	4.42	4.697533303958095	5228.339144329919
689	687	7000.0	2.928	5.02	5.022679280460432	1709.6367319587653
142	688	49500.0	0.86267	0.05	0.050000845699568655	5100.865948453612
678	688	7500.0	2.989	4.18	4.207874817479496	3443.875051546389
683	688	3500.0	2.9946	4.19	4.562444103023579	3070.838659793811
687	688	6500.0	2.80865	4.42	4.452509782435653	3058.7113195876336
690	688	5000.0	2.989	5.32	5.329507707157429	1651.9170309278359
143	689	49500.0	0.86267	0.05	0.05000034279883371	4070.049742268043
408	689	2000.0	1.04948	2.19	2.2614728257129944	1365.9392680412366
690	689	3500.0	2.81196	4.0	4.374214768013564	3110.3585979381505
699	689	1500.0	3.1116	4.83	5.586409274718826	1516.2502061855657
687	689	7000.0	2.928	5.02	5.020170077734643	858.1459587628866
144	690	49500.0	0.86267	0.05	0.050000111893103265	3076.385195876294
410	690	2000.0	2.81196	2.9	3.0948022376125004	1636.0861443298954
685	690	4000.0	3.05	3.82	3.883431640423417	2307.266824742275
689	690	3500.0	2.81196	4.0	4.016948204806819	1434.8653814432957
688	690	5000.0	2.989	5.32	5.321658223159688	1067.5298453608266
145	691	49500.0	0.86267	0.05	0.05000332726910886	7183.926247422683
486	691	6500.0	1.06706	2.4	2.422458308683575	3248.493432989691
481	691	6500.0	2.30915	2.42	2.771049687564507	6445.8300103093
681	691	12000.0	2.867	4.0	4.021905076801636	5245.412278350531
692	691	8000.0	2.75109	4.22	4.690583881768037	7428.452000000006
146	692	49500.0	0.86267	0.05	0.05000286975119148	6923.105412371142
407	692	6500.0	2.45596	2.47	2.9562423321663753	6957.120010309296
682	692	8000.0	2.9946	4.0	4.003622279008664	2229.962958762895
691	692	8000.0	2.75109	4.22	4.254414696485262	3863.0030000000047
694	692	5500.0	2.92864	5.17	5.178419784322505	1775.3847319587642
147	693	49500.0	0.86267	0.05	0.05000191318238767	6255.74412371135
483	693	6500.0	0.682	0.5	0.7430962394917153	8721.528432989693
479	693	3000.0	0.96449	1.88	3.2879637746524235	4484.425855670106
694	693	4500.0	2.98962	4.28	4.848348104383493	4364.981030927832
703	693	2000.0	3.05	5.13	6.918953590525046	2469.6056391752604
148	694	49500.0	0.86267	0.05	0.05000242411969798	6637.100567010315
539	694	5000.0	1.15095	0.62	1.0601700615246032	7374.870391752581
408	694	2000.0	2.10339	2.11	4.410843883547531	3284.0393711340193
693	694	4500.0	2.98962	4.28	4.318585963944876	2228.107268041235
692	694	5500.0	2.92864	5.17	5.213175195513067	2671.6269587628876
149	695	49500.0	0.86267	0.05	0.05000037462112136	4161.385484536086
411	695	6000.0	0.63686	1.04	1.061090400237479	3638.2396804124014
696	695	8500.0	2.989	3.99	3.9940878619090245	2443.5821340206217
697	695	4500.0	2.92864	4.63	4.7068728863623885	2595.599896907241
700	695	10500.0	2.99149	5.5	5.500051304917827	932.4285463917535
150	696	49500.0	0.86267	0.05	0.050000005769804234	1465.9871134020625
695	696	8500.0	2.989	3.99	3.990164424768177	1094.320907216494
734	696	1500.0	2.80865	4.2	4.73163481480524	1437.670876288658
698	696	5000.0	3.05061	4.31	4.3253738534586255	1963.4667731958766
151	697	49500.0	0.86267	0.05	0.05000001084613307	1716.5585257731943
698	697	4000.0	2.99149	3.95	4.014899317474316	2301.1659278350508
809	697	2500.0	2.989	3.95	4.330260914350235	2237.6303402061903
702	697	5500.0	2.989	3.97	3.9887062377910802	2315.468412371141
695	697	4500.0	2.92864	4.63	4.632812740573611	1135.211731958758
152	698	49500.0	0.86267	0.05	0.05000004566436511	2458.862474226804
697	698	4000.0	2.99149	3.95	3.9775307691482187	1857.130783505151
696	698	5000.0	3.05061	4.31	4.315553950075257	1522.22329896907
736	698	4500.0	2.867	4.32	4.398752944739203	2656.962731958766
810	698	2000.0	2.86765	4.67	4.670151417824502	242.50584536082454
153	699	49500.0	0.86267	0.05	0.05000048035375213	4428.230103092797
538	699	8000.0	0.71138	0.45	0.47175091032182265	6027.447041237128
701	699	5000.0	2.86765	3.66	4.366905555009239	5326.197505154651
700	699	5000.0	2.867	4.09	4.183768471584804	3126.299432989695
689	699	1500.0	3.1116	4.83	5.473850013665082	1456.3905051546394
154	700	49500.0	0.86267	0.05	0.050000859020866	5120.835340206196
410	700	2000.0	0.63686	1.09	2.168644645544036	3205.3108556701036
699	700	5000.0	2.867	4.09	4.206395806970878	3299.899371134034
702	700	4500.0	3.05061	5.1	5.140398974870827	2157.1966701030938
695	700	10500.0	2.99149	5.5	5.5003504336819455	1507.3957010309286
155	701	49500.0	0.86267	0.05	0.050000496282462795	4464.49268041238
474	701	3500.0	0.82067	1.73	1.7321548742293373	1056.5478865979362
702	701	2500.0	2.87283	3.44	4.664452769700548	3102.8665154639143
699	701	5000.0	2.86765	3.66	3.6682392299336715	1750.0424123711339
813	701	2000.0	2.93054	4.43	4.892263491458771	1826.5377319587597
156	702	49500.0	0.86267	0.05	0.05000044451550683	4343.217835051557
701	702	2500.0	2.87283	3.44	3.642961795295219	1979.8448453608182
697	702	5500.0	2.989	3.97	3.989881096971016	2350.9984020618567
814	702	3500.0	2.92864	4.55	4.564153683582854	1328.1886082474234
700	702	4500.0	3.05061	5.1	5.100190112908419	565.0020927835047
157	703	49500.0	0.86267	0.05	0.05000145744065685	5844.368659793819
478	703	5500.0	1.31398	2.69	2.7674391788657164	3640.340350515472
705	703	3500.0	2.74771	4.18	4.430506540324166	2782.632969072168
704	703	7500.0	2.867	4.29	4.362919643745586	4351.462649484539
693	703	2000.0	3.05	5.13	5.214633878327375	1151.7650618556697
158	704	49500.0	0.86267	0.05	0.050001894128859636	6240.1102577319625
538	704	8000.0	3.37435	4.18	4.2208285476217045	4041.234804123727
703	704	7500.0	2.867	4.29	4.302588739144791	2804.914865979384
706	704	8500.0	2.86765	4.55	4.556416340592588	2646.76336082475
539	704	5000.0	2.14196	4.88	4.8929090943853	1822.0747010309294
159	705	49500.0	0.86267	0.05	0.05000054863697017	4577.845701030948
476	705	3500.0	2.28404	2.02	2.0586787774639346	2092.066917525771
706	705	5000.0	2.93054	4.14	4.322289290929355	3680.3353505154732
703	705	3500.0	2.74771	4.18	4.19709256773035	1422.1748247422684
635	705	5500.0	2.928	4.23	4.3034518128017165	3208.155515463935
160	706	49500.0	0.86267	0.05	0.050000828436131545	5074.633020618558
474	706	3500.0	2.41317	2.45	3.0254474464365244	3915.210577319614
475	706	3500.0	2.51953	3.08	3.0976246464951966	1546.8124329896866
705	706	5000.0	2.93054	4.14	4.1765399678119435	2462.5731752577385
704	706	8500.0	2.86765	4.55	4.550039487103757	741.3223298969062
161	707	49500.0	0.86267	0.05	0.050000011986021754	1759.9837113402061
475	707	3500.0	1.17811	1.74	1.7405158927383186	737.9854020618552
476	707	3500.0	1.18441	2.79	2.7915487935535497	863.261876288659
638	707	2500.0	3.24219	4.12	4.9592358204968825	2698.757690721651
473	707	1000.0	3.85219	4.39	4.61249233211301	762.4121649484512
162	708	49500.0	0.86267	0.05	0.050000000212266686	642.0374226804123
388	708	2000.0	1.81366	2.9	2.900061274543616	217.88518556701047
709	708	3000.0	5.856	6.96	6.960043122723766	240.50420618556683
714	708	4000.0	5.81647	6.99	6.990000031892772	52.82517525773199
913	708	3000.0	16.7325	20.04	20.040021248963416	154.68864948453597
163	709	49500.0	0.86267	0.05	0.05000000003795446	417.49914432989664
391	709	3000.0	1.26933	0.53	0.530151604372349	626.9131855670068
711	709	1000.0	4.64922	5.49	5.498226524740261	316.1463711340195
713	709	2500.0	4.59164	5.92	5.920000129533284	48.85759793814432
708	709	3000.0	5.856	6.96	6.96038194067354	414.9015979381431
803	709	2500.0	6.1003	7.69	7.743401453457224	1159.6418453608212
164	710	49500.0	0.86267	0.05	0.05000004727783344	2480.3003505154657
806	710	2500.0	2.867	3.52	4.234759395287799	2696.630835051549
712	710	3000.0	2.86765	5.11	5.1141688894589175	814.7011134020615
584	710	1000.0	4.70926	5.72	6.062366563837768	794.7874742268019
165	711	49500.0	0.86267	0.05	0.05000000005657038	461.30393814432983
807	711	2500.0	2.74568	3.19	3.2631841232775685	1563.4130824742215
713	711	1000.0	3.05061	4.09	4.253655916136137	718.6696185566984
709	711	1000.0	4.64922	5.49	5.493107610085292	247.8510309278354
166	712	49500.0	0.86267	0.05	0.050000042175819305	2410.492391752582
393	712	3500.0	2.70953	2.62	2.700155316029097	2352.084876288664
713	712	1000.0	3.05061	4.28	4.612534492145839	848.3506907216505
710	712	3000.0	2.86765	5.11	5.397192998952055	2347.1274742268065
584	712	2000.0	4.70689	7.48	7.481980501238789	409.9449690721646
167	713	49500.0	0.86267	0.05	0.050000002218752386	1154.4286391752605
392	713	1000.0	1.675	1.05	1.3325323874303996	1157.3025773195839
711	713	1000.0	3.05061	4.09	6.546224972454718	1414.5340103092753
712	713	1000.0	3.05061	4.28	4.304707347583276	442.9174329896909
709	713	2500.0	4.59164	5.92	5.920378044113181	359.10577319587617
716	713	2000.0	3.33721	6.77	6.77	0.0
168	714	49500.0	0.86267	0.05	0.05000000000604683	263.767793814434
715	714	4500.0	5.673	6.66	6.660001067098723	144.66793814432975
720	714	3500.0	5.79532	6.95	6.950000007182282	31.887072164948453
708	714	4000.0	5.81647	6.99	6.990000380514924	98.1772371134021
913	714	3500.0	11.385	13.61	13.610034505500085	224.41546391752553
169	715	49500.0	0.86267	0.05	0.050000000121555754	558.5136185566994
719	715	1500.0	4.51647	5.28	5.280000688890346	45.808649484536055
717	715	2500.0	4.49955	5.36	5.360051457011752	223.60789690721617
391	715	3000.0	4.71637	6.36	6.360802224548004	510.8673505154618
721	715	2500.0	5.673	6.62	6.6217564255005685	512.6962371134001
714	715	4500.0	5.673	6.66	6.660031177040736	336.3410412371133
170	716	49500.0	0.86267	0.05	0.05000095167299945	5253.658268041248
393	716	3500.0	0.61304	1.87	2.035375952689352	3066.923319587634
717	716	4000.0	2.86959	4.09	4.093315623468365	1084.5451855670058
718	716	7000.0	2.62371	4.45	4.454130646560886	1963.3138556700974
601	716	3000.0	2.928	5.17	5.173672868152978	787.004360824742
